time,A_1,course,lat,lot,speed,imuAx,imuAy,imuAz,imuCx,imuCy,imuCz,imuGx,imuGy,imuGz,T_1,P,A_2,Time_Data,NH3,CO,NO,C3H8,C4H10,CH4,H2,C2H5OH,T_3,RH,T_2
14:39:21,2780.6,61.34,7.015141000000001,-73.817438,159.34,0.04,0.21,0.66,17.87,20.51,58.3,-4.68,-0.49,-0.03,2920.0,73376.0,2640.23,2313.484,0.0015,0.039,0.0073,0.5544,0.5503,4.0886000000000005,0.0060999999999999995,0.0139,29.18,48.94,30.0
14:39:45,2805.4,57.42,7.024417999999999,-73.80235,158.23,0.08,-0.32,1.31,16.7,20.21,59.77,1.64,0.35,1.63,2920.0,73293.0,2649.21,2337.34,0.0014000000000000002,0.039,0.0073,0.5489,0.5456,4.0886000000000005,0.0060999999999999995,0.0139,29.21,48.78,30.12
14:40:09,2797.5,59.76,7.03388,-73.78699399999999,160.95,-0.01,-0.34,1.56,16.7,19.92,59.77,-2.82,2.24,-0.36,2920.0,73378.0,2640.02,2361.09,0.0014000000000000002,0.0388,0.0073,0.5434,0.541,4.0108999999999995,0.0060999999999999995,0.0138,29.23,48.72,30.12
14:40:32,2803.4,59.37,7.0423729999999995,-73.772288,158.38,-0.04,-0.43,1.69,17.29,20.51,59.47,-0.05,-1.5,0.8,2930.0,73303.0,2648.13,2384.449,0.0014000000000000002,0.039,0.0075,0.5379,0.5364,4.0886000000000005,0.0060999999999999995,0.0139,29.26,48.59,30.12
14:40:56,2778.6,60.26,7.051473,-73.756738,162.71,-0.05,-0.01,1.22,17.29,20.21,58.89,-3.83,-2.66,-0.72,2930.0,73406.0,2636.99,2408.332,0.0014000000000000002,0.039,0.0075,0.5379,0.5364,4.0886000000000005,0.0060999999999999995,0.0139,29.28,48.53,30.25
14:41:20,2787.8,62.76,7.060110000000001,-73.74086899999999,159.76,0.08,-0.13,0.99,16.99,20.21,58.01,-0.43,2.67,3.24,2930.0,73304.0,2648.02,2432.073,0.0014000000000000002,0.039,0.0075,0.5379,0.5364,4.0886000000000005,0.0060999999999999995,0.0139,29.32,48.4,30.25
14:41:43,2807.6,60.4,7.06827,-73.725844,158.47,0.03,0.27,0.14,17.29,19.92,58.89,-7.77,0.38,0.51,2940.0,73208.0,2658.41,2455.42,0.0014000000000000002,0.039,0.0075,0.5325,0.5318,4.0886000000000005,0.0060999999999999995,0.0139,29.36,48.27,30.25
14:42:07,2821.4,60.88,7.076973,-73.710256,158.89,0.28,0.05,0.67,18.16,19.92,57.71,-6.02,3.78,0.64,2940.0,73138.0,2665.99,2479.281,0.0014000000000000002,0.039,0.0075,0.5325,0.5318,4.0886000000000005,0.0060999999999999995,0.0139,29.37,48.24,30.25
14:42:31,2812.4,61.78,7.0856520000000005,-73.694525,161.25,-0.04,0.06,1.01,17.29,19.92,59.18,-6.83,2.62,-0.66,2940.0,73170.0,2662.53,2503.034,0.0014000000000000002,0.039,0.0075,0.5272,0.5273,4.0886000000000005,0.0060999999999999995,0.0139,29.41,48.18,30.37
14:42:54,2833.3,61.77,7.093787,-73.679281,159.34,0.17,0.03,0.31,16.99,19.63,58.3,-5.38,2.21,-0.89,2950.0,73005.0,2680.42,2526.371,0.0014000000000000002,0.039,0.0075,0.5272,0.5273,4.0886000000000005,0.0060999999999999995,0.0139,29.44,48.08,30.37
14:43:18,2849.4,61.83,7.102285,-73.663488,161.31,-0.13,-0.17,1.32,16.7,19.34,58.59,-0.04,-3.44,-0.11,2950.0,72990.0,2682.05,2550.258,0.0014000000000000002,0.039,0.0075,0.5272,0.5273,4.0886000000000005,0.0060999999999999995,0.0139,29.47,48.02,30.37
14:43:42,2863.4,63.77,7.110394,-73.647438,160.75,-0.12,-0.12,1.14,20.21,16.41,58.89,-0.33,-1.8,0.43,2960.0,72874.0,2694.65,2574.001,0.0014000000000000002,0.039,0.0076,0.5219,0.5228,4.0886000000000005,0.0060999999999999995,0.0139,29.51,48.13,30.37
14:44:05,2860.7,62.99,7.118219,-73.632075,162.01,-0.08,-0.1,0.99,19.34,15.82,58.89,-0.57,1.02,0.37,2960.0,72832.0,2699.22,2597.345,0.0014000000000000002,0.0388,0.0076,0.5167,0.5183,4.0108999999999995,0.0060999999999999995,0.0138,29.54,48.16,30.5
14:44:29,2878.5,62.81,7.126386999999999,-73.616163,157.2,0.07,0.33,1.08,19.34,17.29,60.06,-8.98,4.14,0.53,2960.0,72603.0,2724.15,2621.214,0.0014000000000000002,0.039,0.0076,0.5167,0.5183,4.0886000000000005,0.0060999999999999995,0.0139,29.58,48.1,30.62
14:44:53,2862.6,61.73,7.134558,-73.600213,162.59,0.17,0.12,0.91,19.04,16.99,58.59,-6.83,3.85,1.43,2970.0,72639.0,2720.23,2644.961,0.0014000000000000002,0.039,0.0076,0.5115,0.5139,4.0886000000000005,0.0060999999999999995,0.0139,29.64,48.07,30.62
14:45:16,2883.7,61.95,7.142882000000001,-73.585044,159.77,0.04,0.15,0.99,19.63,17.87,59.18,-5.97,1.59,-0.13,2970.0,72463.0,2739.43,2668.32,0.0014000000000000002,0.039,0.0076,0.5115,0.5139,4.0886000000000005,0.0060999999999999995,0.0139,29.68,47.98,30.62
14:45:40,2879.5,62.65,7.151333999999999,-73.569144,163.74,0.13,0.14,1.06,19.34,16.7,59.47,-5.0,1.38,1.38,2980.0,72499.0,2735.5,2692.195,0.0014000000000000002,0.039,0.0076,0.5115,0.5139,4.0886000000000005,0.0060999999999999995,0.0139,29.71,47.92,30.62
14:46:04,2897.3,64.59,7.159435,-73.552856,162.27,-0.15,-0.17,0.89,19.04,16.11,58.89,-1.27,-0.45,0.59,2980.0,72382.0,2748.28,2715.919,0.0014000000000000002,0.039,0.0076,0.5115,0.5139,4.0886000000000005,0.0060999999999999995,0.0139,29.72,47.85,30.62
14:46:27,2879.5,62.5,7.167269999999999,-73.536988,171.32,-0.17,-0.17,1.05,19.92,17.29,58.59,-1.81,-0.09,0.86,2980.0,72696.0,2714.02,2739.275,0.0014000000000000002,0.039,0.0076,0.5063,0.5095000000000001,4.0886000000000005,0.0060999999999999995,0.0139,29.75,47.86,30.62
14:46:51,2793.7,63.78,7.176152,-73.51965600000001,175.39,-0.14,-0.05,1.34,26.07,11.72,53.61,-3.17,-0.43,-0.18,2990.0,73182.0,2661.23,2763.17,0.0014000000000000002,0.039,0.0077,0.5063,0.5095000000000001,4.0886000000000005,0.0060999999999999995,0.0139,29.82,47.97,30.75
14:47:15,2735.3,63.9,7.184823,-73.501819,177.81,0.14,0.02,0.89,26.07,11.43,53.91,-4.42,2.17,0.14,2990.0,73720.0,2603.11,2786.902,0.0014000000000000002,0.039,0.0077,0.5012,0.5051,4.0886000000000005,0.0060999999999999995,0.0139,29.84,47.87,30.75
14:47:38,2673.4,66.14,7.192966,-73.48445,177.82,-0.16,0.08,1.44,25.78,10.84,54.2,-2.68,2.14,-1.97,2990.0,74291.0,2541.81,2810.262,0.0013,0.039,0.0077,0.4962,0.5008,4.0886000000000005,0.0060999999999999995,0.0139,29.93,47.95,30.75
14:48:02,2611.6,69.22,7.200456,-73.465994,178.03,0.11,-0.16,0.92,26.66,11.43,55.37,-5.46,-0.51,-1.87,3000.0,74857.0,2481.42,2834.145,0.0013,0.0388,0.0077,0.4962,0.5008,4.0108999999999995,0.0060999999999999995,0.0138,29.98,47.99,30.75
14:48:26,2552.4,71.29,7.207127000000001,-73.44739399999999,174.6,-0.12,-0.18,1.16,26.37,10.55,53.61,-2.2,-3.27,-1.12,3000.0,75429.0,2420.77,2857.863,0.0013,0.0388,0.0077,0.49119999999999997,0.4965,4.0108999999999995,0.0060999999999999995,0.0138,30.04,48.06,30.87
14:48:49,2454.1,72.8,7.212802000000001,-73.429275,179.69,0.07,-0.12,0.77,27.54,11.13,53.91,-5.78,1.29,-0.43,3000.0,76205.0,2339.07,2881.24,0.0013,0.039,0.0079,0.49119999999999997,0.4965,4.0886000000000005,0.0060999999999999995,0.0139,30.08,48.16,30.87
14:49:13,2381.5,72.86,7.218686999999999,-73.410063,177.14,-0.06,-0.2,0.94,21.39,14.94,57.13,-3.81,-0.34,2.55,3010.0,76890.0,2267.52,2905.105,0.0013,0.039,0.0079,0.48619999999999997,0.49219999999999997,4.0886000000000005,0.0060999999999999995,0.0139,30.14,48.24,31.0
14:49:37,2316.4,65.64,7.226062,-73.391944,173.85,-0.05,0.02,0.96,18.75,14.94,58.01,-2.61,0.76,-0.56,3010.0,77458.0,2208.57,2928.847,0.0013,0.039,0.0079,0.4813,0.488,4.0886000000000005,0.0060999999999999995,0.0139,30.18,48.24,31.0
14:50:00,2191.4,79.52,7.231605,-73.374138,169.82,-0.11,-0.08,1.05,20.21,11.72,58.01,-5.08,-0.1,-0.08,3010.0,78526.0,2098.68,2952.189,0.0013,0.039,0.0079,0.4765,0.4838,4.0886000000000005,0.0060999999999999995,0.0139,30.23,48.38,31.0
14:50:24,2116.6,81.43,7.234027,-73.35605,157.58,0.01,-0.18,0.83,20.51,12.01,56.84,0.45,0.85,-0.35,3020.0,79230.0,2026.91,2976.044,0.0013,0.039,0.008,0.4765,0.4838,4.0886000000000005,0.0060999999999999995,0.0139,30.29,48.45,31.0
14:50:48,2101.7,79.65,7.236702999999999,-73.3394,147.24,-0.04,-0.09,1.03,19.92,12.89,58.3,-0.23,-0.58,1.17,3020.0,79439.0,2005.7,2999.803,0.0013,0.039,0.008,0.47159999999999996,0.4797,4.0886000000000005,0.0060999999999999995,0.0139,30.33,48.43,31.12
14:51:11,2115.8,80.51,7.239291000000001,-73.324188,140.83,-0.03,0.07,0.94,20.51,11.43,57.13,-5.91,0.95,-0.66,3030.0,79446.0,2004.99,3023.154,0.0013,0.039,0.008,0.47159999999999996,0.4797,4.0886000000000005,0.0060999999999999995,0.0139,30.37,48.33,31.12
14:51:35,2093.7,80.18,7.241852000000001,-73.308663,144.18,0.03,0.08,1.14,20.8,12.3,58.3,-4.69,0.94,-0.4,3030.0,79605.0,1988.88,3047.018,0.0013,0.039,0.008,0.4669,0.4756,4.0886000000000005,0.0060999999999999995,0.0139,30.4,48.23,31.25
14:51:59,2053.7,85.8,7.244116,-73.29265,146.39,-0.17,0.13,1.06,19.92,11.13,58.01,-5.7,-0.38,-0.18,3040.0,79860.0,1963.11,3070.775,0.0013,0.0388,0.008,0.4621,0.4715,4.0108999999999995,0.0060999999999999995,0.0138,30.43,48.21,31.37
14:52:22,1970.1,94.7,7.243863,-73.2769,148.82,-0.03,-0.29,0.72,20.21,10.55,57.71,-0.79,1.01,0.96,3050.0,80672.0,1881.48,3094.123,0.0013,0.0388,0.008199999999999999,0.4621,0.4715,4.0108999999999995,0.0060999999999999995,0.0138,30.53,48.31,31.37
14:52:46,1860.6,100.69,7.241707000000001,-73.260506,146.79,-0.09,0.0,1.2,20.51,9.08,57.71,-2.91,-0.42,-0.32,3050.0,81679.0,1781.17,3118.003,0.0013,0.039,0.008199999999999999,0.4621,0.4715,4.0886000000000005,0.0060999999999999995,0.0139,30.61,48.43,31.5
14:53:10,1771.0,113.62,7.2369270000000006,-73.244963,139.0,-0.01,-0.1,0.98,19.92,6.74,58.89,-7.45,0.4,-0.46,3060.0,82510.0,1699.15,3141.746,0.0013,0.039,0.008199999999999999,0.4575,0.46740000000000004,4.0886000000000005,0.0060999999999999995,0.0139,30.68,48.5,31.62
14:53:33,1725.3,126.13,7.229823,-73.232506,132.38,-0.01,0.01,1.09,18.75,4.69,58.01,-7.22,0.51,-1.08,3070.0,83031.0,1648.06,3165.087,0.0013,0.0388,0.008199999999999999,0.45280000000000004,0.46340000000000003,4.0108999999999995,0.0060999999999999995,0.0138,30.69,48.5,31.62
14:53:57,1612.9,149.34,7.218818,-73.222269,136.59,-0.03,-0.23,0.87,16.11,1.17,57.71,-3.68,1.4,1.61,3070.0,83978.0,1555.86,3188.969,0.0013,0.0388,0.0083,0.4482,0.4594,4.0108999999999995,0.0060999999999999995,0.0138,30.82,48.58,31.62
14:54:21,1557.3,155.23,7.205247999999999,-73.215556,132.36,-0.07,0.01,1.05,14.94,1.17,58.59,-1.39,0.11,1.62,3080.0,84663.0,1489.69,3212.708,0.0013,0.0388,0.0083,0.4482,0.4594,4.0108999999999995,0.0060999999999999995,0.0138,30.87,48.59,31.62
14:54:44,1506.5,157.78,7.192427,-73.209806,130.31,-0.13,0.07,1.03,14.36,0.0,57.42,-3.46,1.76,1.55,3080.0,85088.0,1448.86,3236.075,0.0013,0.0388,0.0083,0.4437,0.45539999999999997,4.0108999999999995,0.0060999999999999995,0.0138,30.91,48.56,31.75
14:55:08,1481.9,158.97,7.179595,-73.20495600000001,116.76,-0.08,-0.09,0.86,15.23,0.0,58.3,-1.78,-0.38,1.72,3090.0,85415.0,1417.55,3259.922,0.0013,0.0388,0.0083,0.4437,0.45539999999999997,4.0108999999999995,0.0060999999999999995,0.0138,31.01,48.64,31.75
14:55:32,1420.5,160.19,7.167948,-73.200538,110.5,-0.08,0.0,1.1,14.65,0.29,58.59,-3.58,-0.24,2.78,3090.0,86111.0,1351.24,3283.682,0.0012,0.039,0.0084,0.43920000000000003,0.4515,4.0886000000000005,0.0060999999999999995,0.0139,31.08,48.75,31.87
